filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,style
classical.00054.wav,0.3194681,0.17542142,1712.446075886427,1607.5340769983832,2833.4578664679275,0.11627820844620743,-106.191795,127.37362,-45.291435,31.271675,4.311938,-5.06877,-16.11893,14.687397,-7.904389,-1.2197808,2.9905052,17.461088,-4.0735474,1.7817734,0.5986869,4.610258,-9.984091,-3.3434885,-3.0997667,1.9112874,classical
classical.00055.wav,0.18656375,0.013055688,1079.448981372194,1388.5558976974419,1764.672662599168,0.059341288941563465,-484.028,144.17664,1.399311,8.103259,4.9319897,-2.3225603,-2.7474258,-6.8370304,-10.140659,-8.057537,-7.152664,-10.565808,-7.789401,-2.9571757,-0.26142812,4.3012733,5.2966127,0.1857974,-4.5301175,-1.8724107,classical
classical.00056.wav,0.31289953,0.18993661,1680.0882644413368,1706.919815911316,3077.806388925842,0.09672579455301858,-81.10374,129.1028,-42.538536,33.17806,5.6593075,-6.402166,-2.2650597,7.3727036,-18.71864,2.5008824,3.786016,1.9346385,-10.066493,0.94454986,-3.573206,-6.1683483,-8.033391,3.7758756,-5.0296087,-0.85351276,classical
classical.00057.wav,0.25379294,0.016777493,1751.2714172256217,1929.8107584775403,3235.663767717202,0.09525792738970588,-367.16718,112.84346,-18.75544,10.168411,-1.6102493,3.807522,0.9193492,5.0650916,-5.365445,-9.519147,-8.492283,-1.7849529,1.2987916,-3.8683455,-2.6378126,-1.0534898,-1.2715236,-2.5035365,-2.5724726,-4.0622325,classical
classical.00058.wav,0.26569653,0.029998526,1137.9542403275434,1480.5218664318231,1821.1806542364068,0.08186836360777863,-349.97766,161.83293,-3.3698092,14.192186,5.7752833,3.5416892,2.9785938,-7.105821,-7.9215493,-0.3594624,2.8358877,-2.4959776,-6.779701,-8.83205,-6.674718,-4.899662,0.10075657,4.2599273,5.1004577,2.608982,classical
classical.00059.wav,0.28258672,0.06916411,1551.6471444255078,1651.3792059139419,2841.574484054518,0.09329951141640867,-197.13153,137.37265,-34.190147,25.363756,-5.278909,-2.7750084,-9.495562,-7.6040764,-7.6497684,-5.6634283,-4.3823524,-5.433879,-3.5447948,-5.669737,-1.8894137,-2.885263,-3.4823248,-4.024889,-7.2947736,-4.20094,classical
classical.00060.wav,0.3052444,0.06876886,1803.6217556700267,1898.059828714824,3366.512976489938,0.10401637782991487,-166.4065,122.12823,-32.10651,16.688763,-5.3981514,-2.480009,-9.82796,-4.900783,-6.97722,-4.5700645,-6.660297,-5.4925838,-5.374864,-4.963047,-2.7914598,-3.193163,-4.0829425,-3.5459952,-4.631451,-1.1728308,classical
classical.00061.wav,0.28166983,0.048188843,1322.0264163532718,1590.2333285288778,2473.626708984375,0.07612614587364551,-274.42685,148.3745,-20.32709,21.803085,7.950628,3.786244,-2.2295399,-6.097595,-5.6304703,-6.695998,-5.915319,-4.592368,-1.5406103,-3.0287366,-4.6971445,-7.715003,-7.2125173,-5.4107504,-5.2469854,-5.2701507,classical
classical.00062.wav,0.32022476,0.03895614,1474.8033835452404,1813.316458852605,2809.941342002467,0.07404603751451239,-305.3965,135.92575,-11.755876,18.222893,10.38824,3.0167265,-5.595542,0.14511614,-1.3488971,-1.867906,-3.207136,-6.7403636,-2.69287,-5.595527,-4.521924,-4.7830253,-5.3703084,-2.6221502,-5.8368096,-6.928835,classical
classical.00063.wav,0.2267748,0.020157427,690.0759016323168,1357.9930358443887,749.0621371904025,0.036054203753869966,-465.88144,180.22627,56.66609,11.020666,5.8361325,0.7331542,-3.9678006,-5.8895326,-8.465919,-9.788877,-7.6950545,-3.2577026,-1.8623623,-4.015225,-4.10805,-2.4733312,-2.3564546,-2.9898896,-3.2186184,-1.7083004,classical
classical.00064.wav,0.1989258,0.012563469,1118.1087949480986,1944.7963016880992,1873.613670514464,0.04229906395123839,-498.72952,145.6749,46.519844,15.262437,3.0609853,-0.831217,-5.2151246,-6.20145,-3.8140428,0.083686754,2.722813,2.2210474,0.23898774,-0.46107647,-0.87430763,0.5857775,3.283147,2.3089983,-2.5719666,-4.819585,classical
classical.00065.wav,0.20716327,0.02920289,828.7544422717997,1325.839315786041,1013.4855382582721,0.047511806428986066,-421.72125,172.81633,28.094358,-2.5743659,-3.5710146,-4.8607426,-8.889904,-10.700828,-7.6892285,-7.963272,-7.336992,-2.7202988,-0.9207696,-4.2121863,-8.420821,-8.398377,-4.1314497,-0.4198785,0.085865036,-0.26202136,classical
classical.00066.wav,0.18703245,0.031731356,794.9184861016802,1295.689451584451,1007.277242465654,0.04503222958591331,-429.34622,175.15427,31.90371,4.2700105,1.0521848,-5.770809,-9.479318,-11.282057,-10.581429,-8.662843,-6.3347793,-1.6808269,0.8209653,-0.18507814,0.03162613,0.20613301,-1.8470327,-4.4204164,-4.9732504,-4.6042275,classical
classical.00067.wav,0.26735342,0.031687785,1118.2275065852268,1702.174919595113,1993.6712778758708,0.046355350836880804,-413.576,143.42525,31.343838,14.03134,1.5243758,-2.2910316,-6.47889,-8.102931,-5.9248185,-4.462899,-2.7833612,-0.8094726,-1.2081399,-2.380846,-3.8103266,-3.5154004,-2.7125175,-2.385785,0.6228238,2.667576,classical
classical.00068.wav,0.2572747,0.05739738,1559.7218519280827,1615.769538442078,2812.832991183727,0.09520237217008513,-234.39769,130.26877,-39.54862,19.338034,-6.797017,-5.126455,-3.7094822,-4.0355,-5.070612,-1.3675262,-7.73636,-4.3819113,0.46524018,0.78513736,5.4584937,8.777551,7.0402083,2.4162292,-2.3063126,-0.2422629,classical
classical.00069.wav,0.23666582,0.02916662,1349.415927727444,1522.6843015398392,2443.6185571062306,0.079280321812113,-321.19684,136.3056,-28.31138,31.041763,0.56074417,0.22359842,0.6565992,-1.318524,-0.041851588,-0.42078167,-6.1937485,-0.1609189,-0.48144844,-0.748259,7.478552,10.980685,7.842621,4.32904,2.988217,5.856143,classical
classical.00070.wav,0.24423932,0.03191783,1355.7979175630267,1615.509457444962,2522.4097473333495,0.07085595854295666,-321.18353,134.56213,-18.252363,22.190756,0.42409238,-3.8045394,0.4930691,-1.1445378,-1.8977933,-0.10311285,-2.7554963,0.5963899,2.4990613,0.30934998,1.6792692,2.88445,2.083111,1.1597693,-2.3928554,-3.4089952,classical
classical.00071.wav,0.2081129,0.051705267,1396.8242648287155,1574.218758301083,2615.0591870948624,0.07585706208881579,-269.66534,136.48387,-25.0126,26.39068,0.675733,-5.3815455,-1.1208975,-1.5107849,-0.1559451,-3.7792583,-9.279791,-3.146819,1.6409774,0.67620057,1.8984604,2.2312775,-2.1283166,-3.663708,-1.0741199,3.5301902,classical
classical.00072.wav,0.27942064,0.02073151,1284.9217749388183,1659.6226140008785,2476.5683578632934,0.06374980347813468,-360.82178,138.9993,-12.939265,33.80576,7.5860834,-1.7161155,1.0366657,4.077864,3.9335077,0.9317127,0.50420994,4.6846004,3.3431869,-2.2512553,-1.8528677,2.2150304,1.7847875,-1.5196736,-3.2535207,3.9989493,classical
classical.00073.wav,0.21632837,0.043831587,1211.2963352101176,1337.7625051510597,2104.7039398098877,0.07093910240905572,-306.75275,152.91249,-27.590591,16.318111,-3.1567297,-8.933618,-5.425213,-9.775881,-7.1099715,0.29328015,0.87035406,5.411912,8.193733,4.1998916,2.0572605,3.0330756,-0.38666955,-2.813876,-2.9040782,1.333803,classical
classical.00074.wav,0.2374262,0.037299454,1359.9053069250142,1572.4529174510183,2568.6178012529026,0.07211672189434984,-289.79858,143.90932,-26.996054,24.07006,-1.1477429,-6.297493,-2.7453082,-3.5285683,-3.0213673,-3.1466315,-7.257054,-1.6843587,3.0789697,2.6862643,2.5350487,4.614131,2.376674,-1.2730501,-3.5417576,-2.8063865,classical
classical.00075.wav,0.21742144,0.016483212,1171.7185034773229,1466.9316446723103,2235.9031464662344,0.0608847414376935,-412.9378,138.5332,-19.267677,34.153225,8.963804,-4.2960854,4.162109,0.8861237,3.0757687,0.10753497,-4.061129,3.7892735,5.924253,3.4918327,6.626801,6.7462993,2.4714715,-1.8811591,-0.06247215,2.7243557,classical
classical.00076.wav,0.26048312,0.05885128,1340.2706428191875,1538.935290859348,2521.9847499032508,0.07171347414376934,-238.58221,149.78394,-28.870045,28.259254,-0.7971584,-3.927917,-2.1437025,-4.342736,-4.1898055,-3.4436224,-5.770774,-0.11647038,2.5182724,0.6817653,0.06846108,1.7052761,0.6521808,1.4684151,-1.8314073,-6.244635,classical
classical.00077.wav,0.21901545,0.016757213,811.6796466764333,1008.6550158359522,1236.0675256687791,0.04834475679663313,-477.96844,155.3399,12.7625065,5.5207095,2.3880467,-10.645416,-16.635927,-12.535449,-11.18464,-9.3760805,-3.2170649,-2.766592,-6.466333,-8.296723,-7.092608,-7.4754643,-5.32573,1.2610143,1.8749834,-1.6579994,classical
classical.00078.wav,0.22521198,0.0066329585,715.1893204778103,1029.991545253697,1037.2853943437983,0.04129340109810371,-552.064,173.3987,26.355768,14.114612,7.252555,-7.0876546,-5.856011,-10.340173,-11.018619,-9.193639,-8.826016,-4.9292073,-3.6504693,-4.2808557,-3.4574964,-4.820614,-5.6825285,-6.550562,-8.210965,-6.4538417,classical
classical.00079.wav,0.21762699,0.018847767,789.6016070365972,897.9943189328015,1158.4513283366389,0.05211230771091331,-437.55728,171.02715,7.3789954,-3.1290312,0.7910536,-11.140401,-12.525169,-6.8948927,-5.8411036,-8.446662,-8.470935,-8.330275,-7.373576,-6.7333508,-6.086332,-7.057518,-6.649798,-4.2925873,-4.4056826,-4.917367,classical
classical.00080.wav,0.43790936,0.0052756136,972.0335266926701,1615.1168674624225,1907.4134661317241,0.031537602191369966,-549.789,157.08478,6.5710278,34.439648,13.277488,5.745884,5.0605135,-3.0099287,2.0607245,3.0761266,2.013797,3.2408822,5.669565,5.7048306,3.638744,4.090258,4.3297815,3.3573902,2.6227622,1.6624795,classical
classical.00081.wav,0.26690373,0.016525526,1213.8723064679195,1539.5569803150297,2163.5285841053114,0.06055896865325077,-374.7411,153.85567,-21.574736,20.8465,7.0062532,-3.9491427,-2.5223048,-2.808805,-4.284175,-4.5068583,-5.7672234,-4.262547,-3.843053,-4.57805,-3.6347573,-2.2924838,-3.136094,-0.22214763,2.6310961,1.8191583,classical
classical.00082.wav,0.28279743,0.042976044,1415.0792102868577,1448.7435905958498,2489.5016129910023,0.08737929022349071,-264.03687,142.14725,-51.36072,5.0338383,-20.262505,-17.13011,-16.068241,-20.306543,-15.035513,-9.732967,-8.395368,-11.771166,-6.8785443,-4.6008697,-2.0515704,-2.3752875,0.9644727,3.0212677,1.3779565,5.553212,classical
classical.00083.wav,0.24466583,0.041897476,852.9122973003556,997.1419965234242,1401.2831932989068,0.05079296572658669,-338.8257,190.19807,-16.329573,3.6916783,-0.43897882,-8.891756,-10.386073,-16.370459,-13.287487,-10.788423,-8.6450405,-8.28463,-4.6191254,-3.7975733,-4.5461307,-3.6572273,-0.94370365,0.54229134,-0.26284564,-1.5603526,classical
classical.00084.wav,0.24549077,0.021982316,1001.400438764717,1151.0280783776084,1731.7228618421052,0.05794825125773994,-369.1842,171.987,-27.298708,6.032785,-0.12254688,-10.674321,-11.914143,-10.192114,-11.358971,-10.504355,-8.370093,-9.797995,-5.0510845,-5.084386,-3.0384417,-1.7184575,-1.8490895,-2.2574775,-1.2733071,-0.4411676,classical
classical.00085.wav,0.30965278,0.0388886,1525.619292996841,1588.1754674169515,2732.97514073989,0.09158788155476007,-246.18962,149.44774,-41.977,11.615732,-10.285991,-4.013753,-7.1393476,-10.134029,-9.423484,-7.1701813,-3.1502817,-5.6304235,-2.5798814,-4.521075,-6.1653457,-4.970549,-3.3465536,-3.3452754,-0.6728255,0.22149913,classical
classical.00086.wav,0.31215772,0.03152146,1356.373033141779,1494.742480051745,2496.7265693026798,0.07686121323529412,-283.4252,159.58241,-29.540638,18.552221,-9.888207,-3.4242804,-10.992089,-9.775557,-8.2961855,-4.2472496,-2.8618333,-5.974323,-4.022138,-3.3484647,-3.3867211,-1.8592888,-0.44200602,1.8984978,-0.11611504,-2.8168766,classical
classical.00087.wav,0.27443352,0.021447383,876.8756125963496,1108.440322119027,1457.2078551301277,0.051046554518188854,-393.00836,190.79196,-13.32797,8.270544,1.545572,-11.078335,-11.24577,-14.003358,-10.618872,-9.392919,-4.6148124,-10.06831,-4.813956,-1.7492967,-4.6760283,-2.1284943,1.0194386,1.304686,-0.15830998,-1.4141717,classical
classical.00088.wav,0.2941349,0.028241822,1302.6624548505915,1455.251726418481,2347.185806888545,0.07053623258513932,-299.77554,157.33685,-37.35421,15.7710085,-5.749817,-4.457769,-6.815905,-10.737252,-9.8834,-8.153301,-5.4176736,-7.8376493,-2.7320712,-1.108236,1.6503441,3.6421797,3.0843687,0.109205596,-0.7951718,-2.738005,classical
classical.00089.wav,0.2173199,0.035139497,2423.3928713375903,1884.700007201696,4296.62401890238,0.16668644482875386,-301.9122,57.529007,-59.13265,33.56535,-20.884865,17.741964,-0.64348024,49.018883,19.12921,27.086378,-17.644945,-0.2738347,-3.7493477,18.161661,9.959834,11.609024,11.279267,15.379257,-7.411045,-5.8538218,classical
classical.00090.wav,0.21581267,0.023866184,2172.340940607676,1883.2585657082157,4066.550410126016,0.151986231375774,-326.2809,85.921196,-42.987637,31.841543,-19.572508,9.994432,-16.459343,10.003572,-8.595387,25.508465,6.5365863,16.398617,3.5058107,9.588159,5.9214525,9.285933,9.968676,9.201812,2.8012004,-5.379816,classical
classical.00091.wav,0.2237383,0.044745713,2192.798091164326,1911.9860367064261,4066.4670772965846,0.1524378537393576,-251.31345,88.72515,-41.767193,37.919785,-12.0239725,21.63785,-5.8541446,25.725729,-5.1964817,14.300962,-7.561345,10.469501,-4.921158,5.2831917,0.30772683,3.3197331,1.2613328,4.767063,-2.0763032,1.1289668,classical
classical.00092.wav,0.18116114,0.08415514,1807.4611780311013,1439.0265663567711,3071.923091168005,0.13095801385932662,-299.6718,103.66907,-27.648277,51.02045,12.291652,16.507967,-10.935733,-0.89870423,3.8394,12.954078,-12.395878,2.4552844,5.1836944,-0.73319405,-0.61102873,-1.1951187,5.9186635,9.809743,-2.6670446,-3.08435,classical
classical.00093.wav,0.22694792,0.082526974,1623.8593881098134,1551.6274336122924,2732.316811387384,0.10825822670762383,-207.34627,117.601685,-41.395344,13.248821,-1.6777154,15.513966,-10.356034,-1.8705038,-12.746047,7.0132804,-0.7721616,2.0636392,-8.267795,-1.4698225,-7.082921,0.93570185,-5.5408273,-8.498916,-1.4860446,5.3822813,classical
classical.00094.wav,0.36900836,0.013995526,1424.0137458217046,1696.9385757982232,2927.3072989732486,0.07015490458107586,-385.75766,128.63867,-26.736025,39.483505,-2.176446,16.760004,-5.731489,14.7219,-3.092115,12.305302,-5.89402,2.7837799,3.671496,10.918802,10.536645,9.914708,6.1075974,3.5301018,-3.3200116,-3.674571,classical
classical.00095.wav,0.2275452,0.013565917,1800.7078431571479,1780.9422687322447,3426.854278281008,0.12435714674438854,-422.60547,89.832726,-18.717682,37.79849,6.00816,4.158118,-1.9817753,12.124463,4.1675076,13.788769,2.8244224,5.887097,6.1281753,8.144628,12.357588,7.093215,2.4143646,0.78417885,-3.4213681,-0.74609846,classical
classical.00096.wav,0.29314244,0.05700021,1932.858343454793,1740.3550384062244,3573.061727517899,0.11752045339106038,-203.58714,111.19833,-51.526943,39.475956,-10.546443,11.894381,-13.180364,15.112911,-7.285829,13.369073,-7.3013415,3.8365474,-3.773128,5.291516,4.111487,6.6390133,2.993226,3.5397496,-3.361387,-3.682384,classical
classical.00097.wav,0.22232406,0.036727086,1494.1157444836929,1670.9244477348914,2780.841517965122,0.08592124915344428,-280.69504,122.728615,-14.389361,26.855837,1.3561703,5.9900985,-13.10404,3.3745,-11.545339,5.199524,-1.048747,2.7539122,0.057280645,1.3524731,1.5121088,-2.2178345,0.7808487,-3.965543,-9.139271,-6.930955,classical
classical.00098.wav,0.2899787,0.029108962,1953.0485341566473,1865.8487584368086,3780.6271390649185,0.1234924505369582,-287.4953,101.73614,-35.372746,41.28449,-12.747253,17.288485,-13.978458,16.312304,-5.600776,13.664306,-8.79164,-0.054942366,-13.771115,6.4799743,6.7057347,6.984978,7.033379,8.39261,-5.607799,1.3788905,classical
classical.00099.wav,0.33386263,0.010502625,1524.906760869059,1868.9219175847384,3325.1048935456174,0.08068318558920279,-378.72446,126.49417,-18.816746,42.886757,-14.29465,25.343916,-14.648359,18.693272,-10.193096,21.112942,4.4479027,18.226377,-10.275829,8.9556465,1.2109821,6.2804804,2.530585,4.3891945,1.7050613,9.986726,classical
country.00000.wav,0.38370806,0.24849947,2797.736904436212,2847.6429186234113,6220.395719451432,0.10713729622194272,-23.153112,70.26318,3.8239803,28.330156,13.765731,5.7269316,3.9810236,7.4525104,2.650919,8.498515,-2.2859037,2.0804403,-3.3802078,5.1243644,-0.17748702,0.3611006,0.58536416,4.028057,0.92820925,4.0901437,country
country.00001.wav,0.41379127,0.23052756,2937.896020074051,2839.611506877521,6279.31202985923,0.12698751632643188,-7.9740477,62.726006,-1.4571491,28.117176,9.973576,9.352961,5.4181113,9.824177,3.0284436,8.428133,0.31210095,6.545516,0.7369855,-1.7752779,0.85112524,2.9839873,-2.765437,2.823752,-1.7427417,0.97208416,country
country.00002.wav,0.29721105,0.1461747,2307.323592465213,2618.0420834247384,5187.1019676373835,0.0741337165005805,-120.69,79.32585,5.4609013,34.81259,16.55055,13.152816,6.2409716,9.985294,-1.9838724,6.765639,-6.2909365,0.27518442,-6.7040424,1.640325,-1.748725,-0.67074394,-4.8392067,-0.27919367,-5.3871865,-1.9339622,country
country.00003.wav,0.3768944,0.20436358,2174.0338689308455,2280.8886059792026,4347.882042285459,0.1025643835864938,-57.736473,95.77022,-10.117165,40.9803,13.977518,-0.9865095,-0.18344286,7.431218,-3.6269543,9.549538,-2.9399424,2.432669,1.9963663,-1.2855815,1.3564091,4.4210224,-6.5259695,-0.03470033,-1.414051,-3.078825,country
country.00004.wav,0.382781,0.20949757,2966.0860947459514,2848.1067485730414,6349.153274205447,0.12416100280572756,-20.747871,62.95393,2.3024313,30.77009,6.9713607,6.502923,6.3198905,9.867337,3.4358163,9.378466,-0.40144446,7.5213604,-0.9834937,4.021631,-0.659697,-0.06131501,-0.16644117,0.24156071,-5.440013,1.8273586,country
country.00005.wav,0.4173399,0.20394222,2926.718500162822,2735.991304925361,6171.979345551954,0.13645079999516255,-24.686296,62.388,-7.781105,28.539444,10.94478,5.606693,0.022293031,13.830589,3.018164,9.872788,0.82449806,5.8765655,-1.2600596,2.9978998,0.9432362,2.0834625,3.0420864,3.0536885,-0.12730663,3.6282501,country
country.00006.wav,0.42083338,0.21458648,2800.075712176965,2773.1029929178335,6003.997027984714,0.12843724300986842,-23.121367,71.35484,1.3999631,24.479937,16.348753,4.515489,-3.9773467,18.044266,-3.3529222,2.4759653,2.9791765,0.8394414,-1.1439127,0.17121221,-3.3011835,0.18462694,-1.2146746,-1.5645212,-2.7536585,-2.114731,country
country.00007.wav,0.4215384,0.24419904,2898.717713090442,2878.9814413851964,6399.852967631337,0.11293582502902477,-20.775875,64.90671,6.771146,26.363337,11.670751,13.185674,-1.9849302,8.5759735,0.47335798,7.446062,-0.40830055,6.9537454,3.6621053,2.028829,0.64813644,4.3837132,-2.807132,2.9762824,-1.8350087,-2.3656886,country
country.00008.wav,0.35537472,0.27432245,2505.93306934587,2573.3741432487495,5478.441872611504,0.10473972946497678,-19.693968,76.6804,-4.850459,32.24992,7.665464,17.226376,-1.4676877,9.143712,2.7169802,9.115654,-2.6950946,7.510435,0.3382373,4.932066,2.7990124,1.8910868,2.4568737,6.403833,-3.333978,6.320506,country
country.00009.wav,0.4297756,0.2366163,3191.4254405887636,2948.092200612641,6926.2747844306305,0.15687886996904024,12.194374,58.97862,0.91979706,26.749044,9.252721,3.5766575,1.5851911,8.647262,0.9693528,11.629056,-2.1579416,1.195224,0.47308105,4.40982,-0.16900939,3.103832,-1.1815611,4.545529,0.8623575,1.2684242,country
country.00010.wav,0.29138774,0.074703075,1861.0571941965711,2127.1160422511193,3768.5688786462365,0.07651125314434984,-197.70949,106.51135,-4.4308476,37.65131,-0.86372,-0.9580898,-3.4499807,-0.051998552,-9.299808,-5.1639943,-4.248115,-3.5515473,-1.3462944,-7.1141453,-1.6147003,-2.4876761,-5.0533547,0.30530828,1.0697002,-1.6612802,country
country.00011.wav,0.3009045,0.07850374,2838.2297667975245,2798.4337831885277,6046.688436502273,0.11010515431501548,-199.07343,61.17729,9.969533,23.463688,10.279333,0.032097407,8.018277,1.1342125,-4.883883,9.500578,-6.351046,3.8565094,1.6242702,-1.347677,2.6017873,-3.57348,1.9758191,2.539131,1.0491804,-0.9701977,country
country.00012.wav,0.29650378,0.12694478,1667.818317832013,2053.119116776904,3440.595861854199,0.06406763980263158,-140.99734,123.89676,-2.4977782,27.979488,0.012475737,1.2144784,-11.022038,-1.3715369,-7.012337,-6.1065483,-5.1921415,-2.1690207,-4.600427,-2.3329775,-1.1766284,-3.9648762,-4.2370105,-7.8195295,-1.6742476,-1.0856879,country
country.00013.wav,0.36809266,0.08004571,2812.3460731373007,2842.0528979361193,6062.663339904218,0.12956497617550308,-126.160034,77.63675,3.1653142,19.953508,10.834791,0.72784185,5.216033,-0.49910036,-1.0022678,5.391963,-3.7306883,-3.5006063,-5.3320546,0.28882658,-2.009677,0.8336693,0.32645583,-1.1202763,-4.394539,-2.6106482,country
country.00014.wav,0.36474496,0.09266733,2951.907478934419,3036.164479338076,6568.810279302922,0.12474225401509288,-124.613556,72.51686,16.712091,18.248575,12.228127,8.091975,7.9814043,-0.51858807,2.3713706,-0.5609687,-5.5707827,0.5408185,-5.0666614,-1.1604714,-3.5820608,-3.6940432,-0.17630355,-0.6516078,-4.144267,-3.9947877,country
country.00015.wav,0.37955967,0.10479077,1959.271915500569,2146.9450028597444,4208.866216228474,0.09426624782314241,-116.15867,111.74095,-5.251824,34.00257,-12.462258,4.253869,-14.42657,8.5001,-8.200857,-1.3440039,-12.561857,-5.0061774,-2.1482549,-1.8360676,-8.271448,-3.0164757,-5.469374,-2.9413905,-2.6366613,-3.376647,country
country.00016.wav,0.3224185,0.079798445,1425.7529756719205,1648.5677100348228,2880.432582418247,0.06017386138254644,-210.14212,139.61871,-16.977472,58.00474,-9.654641,-1.9644672,-18.001846,-8.206915,-11.776659,-7.877925,0.61081696,-9.963807,-6.4643183,-3.8452685,-12.041644,0.31937906,-8.041094,-6.7891836,-1.8420682,-5.934892,country
country.00017.wav,0.35729957,0.08874307,1469.7379755707777,1959.9177281855248,2966.6737275965074,0.06385600087074303,-171.31068,137.35399,7.9622784,28.541956,2.7095714,-0.49975464,-2.9575849,-1.1585934,-6.1596785,-2.4024558,-5.855422,-2.1673384,-5.343605,-2.7813485,-1.5699705,1.295154,-3.4131384,-0.89526063,2.6321607,-0.09992955,country
country.00018.wav,0.37008217,0.09680497,2068.584799464558,2369.969616470769,4097.616888937935,0.09561053296729877,-131.11658,103.002174,-11.528308,17.744703,16.966625,4.4380336,1.2979676,3.4197721,-1.4980612,1.618014,-7.982594,-0.8242494,-8.87635,-3.840768,-4.4850173,-8.935818,-6.3768888,-1.508267,-5.407336,-8.041374,country
country.00019.wav,0.31569624,0.082136124,1138.6322529749489,1462.0028026707178,2117.4205295810757,0.050959631385448914,-256.04053,163.10303,-22.87617,26.928535,15.298126,-3.501939,4.223451,-0.7874969,-9.456696,1.7636284,-4.4181056,-3.635232,-4.247663,-8.107962,-2.375921,-5.146824,-11.163849,-2.4149075,-0.54276,-4.7823286,country
country.00020.wav,0.36541256,0.105235696,2408.314694070787,2531.8525090672942,5213.060144005176,0.08685812935371517,-161.2134,74.746956,22.440638,46.046276,5.278183,25.123987,-0.5892235,10.383153,-6.8433585,5.05137,-0.7777864,1.4079318,-6.016847,-3.9926357,-4.784696,-2.8640616,-4.9995456,-3.6163924,-7.583279,-3.2399616,country
country.00021.wav,0.28899074,0.109896325,1043.308817126189,1392.0023605472102,1943.9132454225523,0.04559534031540248,-209.40178,167.1932,-20.893911,36.841106,10.301358,3.990476,-5.664769,-4.63622,-6.243044,-4.1804714,-6.6906624,-3.2492864,-7.9671574,-4.051883,-4.9850483,-4.4940157,-4.011951,-6.3966093,-5.908592,-8.17945,country
country.00022.wav,0.32136405,0.07506945,1719.1323094898564,2141.8023383025516,3447.795818317047,0.06805325440208979,-195.13902,114.28768,0.025299355,38.1928,11.28399,-6.06244,1.2244292,-0.0064752065,-15.426073,-3.572891,-6.1289244,-4.4866314,-0.11662448,-4.3864174,-9.425088,-10.718748,-6.5435667,-10.048214,-7.2518096,-4.015784,country
country.00023.wav,0.3054218,0.038872898,1495.431718045999,2331.783937410789,3052.5315417593847,0.03548126693111455,-353.22906,110.660484,32.803387,24.19218,18.77022,5.928614,-1.7623453,3.8873324,-2.9839528,-1.9006974,-2.868023,-0.9650162,-6.479883,-4.2432594,-3.7509933,-6.0126023,-7.1864448,-2.4905212,-4.028939,-3.417522,country
country.00024.wav,0.2703303,0.09662891,1739.3758035924386,1907.4024511864604,3425.6292856883706,0.0824598188370743,-199.96965,109.10663,-5.5425515,48.153564,1.213593,4.593574,-9.1576805,-1.4657022,-11.660473,-5.201716,-11.55383,4.981246,-4.9770145,-6.04591,-0.6942897,-8.536433,-8.453808,-7.9261303,-7.603389,-0.38807055,country
country.00025.wav,0.3472532,0.079920396,1565.431223477452,2016.0697737618789,3188.930716972233,0.05730313044214396,-200.55273,119.6749,-3.610737,31.948755,9.960271,15.300822,0.6459007,0.23760214,-4.48494,-2.311618,-5.256658,-2.4679508,-6.0482955,-0.80000913,-4.6996527,-11.293138,-8.870808,-8.073557,-3.1610441,0.33075082,country
country.00026.wav,0.3297725,0.10054968,1269.551653823602,1700.9142035410262,2496.526570512045,0.05483186798568111,-194.33961,151.87515,-3.0394764,29.473024,9.101601,5.9928794,3.7898686,3.7498224,-5.870255,1.606917,-3.768025,0.9341676,1.9690326,-2.241316,3.3563633,3.7591166,-1.1371443,2.2283375,3.3787053,-4.143541,country
country.00027.wav,0.39182168,0.116631806,2012.1713342776313,2140.5550523635156,3908.2513673386707,0.0973951026751161,-100.70606,106.97102,-27.177935,29.094149,5.044769,-5.42429,3.2489395,-5.1648974,-5.106523,-0.80926514,-3.830246,-2.7129648,-6.6470013,-4.6669493,-5.697685,-5.990891,-10.220709,-10.534969,-5.729181,-7.295534,country
country.00028.wav,0.3182836,0.09415151,1473.9128485960437,1885.771478373075,2925.2739779351296,0.05981898824496904,-169.17151,132.80626,-13.480653,31.18845,6.33726,-3.7624834,-2.0531867,-3.6156814,-4.558477,1.2849474,-6.98232,-7.2540226,-1.390913,-9.512635,-5.416464,-1.9006186,-7.1659474,-1.4287804,0.15950546,-4.110529,country
country.00029.wav,0.3098654,0.117109485,1213.9945817343546,1555.3311955327717,2274.0195826480262,0.054208666916602165,-171.26021,160.5008,-17.803066,30.516235,7.5168056,-8.25495,-5.6697464,0.13548009,-8.833364,-2.6528468,0.70458674,-3.7834616,-6.4993687,3.7877495,-5.42837,-3.0746133,-6.2517076,-1.9394573,-0.8379633,-1.4350076,country
country.00030.wav,0.22138995,0.07963136,1240.5152139145493,1996.7540743072018,2412.6354111237424,0.042844034200851394,-277.08127,128.25803,42.43324,37.703354,12.779029,9.593897,-5.991899,-7.5405145,-8.031542,-4.9402175,-6.5287766,-3.623291,-7.2277794,-7.456974,-1.5753423,1.3918777,3.0800104,2.5132601,-1.0517659,-2.753359,country
